"NSDUH_data.ID" "NSDUH_data.NEWRACE" "NSDUH_data.NEWRACE2"
"1314" 1314 7 7
"1315" 1315 2 2
"1316" 1316 1 1
"1317" 1317 1 1
"1318" 1318 1 1
"1319" 1319 1 1
"1320" 1320 1 1
"1321" 1321 7 7
"1322" 1322 2 2
"1323" 1323 3 3
"1324" 1324 1 1
"1325" 1325 7 7
"1326" 1326 6 6
"1327" 1327 1 1
"1328" 1328 1 1
"1329" 1329 6 6
"1330" 1330 1 1
"1331" 1331 2 2
"1332" 1332 7 7
"1333" 1333 1 1
"1334" 1334 2 2
"1335" 1335 2 2
"1336" 1336 1 1
"1337" 1337 1 1
"1338" 1338 7 7
"1339" 1339 1 1
"1340" 1340 1 1
"1341" 1341 1 1
"1342" 1342 1 1
"1343" 1343 1 1
"1344" 1344 1 1
"1345" 1345 2 2
"1346" 1346 1 1
"1347" 1347 2 2
"1348" 1348 1 1
"1349" 1349 1 1
"1350" 1350 6 6
"1351" 1351 1 1
"1352" 1352 1 1
"1353" 1353 1 1
"1354" 1354 1 1
"1355" 1355 1 1
"1356" 1356 2 2
"1357" 1357 1 1
"1358" 1358 1 1
"1359" 1359 7 7
"1360" 1360 5 5
"1361" 1361 3 3
"1362" 1362 7 7
"1363" 1363 1 1
"1364" 1364 7 7
"1365" 1365 7 7
"1366" 1366 7 7
"1367" 1367 2 2
"1368" 1368 1 1
"1369" 1369 5 5
"1370" 1370 6 6
"1371" 1371 1 1
"1372" 1372 1 1
"1373" 1373 2 2
"1374" 1374 1 1
"1375" 1375 2 2
"1376" 1376 1 1
"1377" 1377 7 7
"1378" 1378 1 1
"1379" 1379 1 1
"1380" 1380 1 1
"1381" 1381 1 1
"1382" 1382 6 6
"1383" 1383 1 1
"1384" 1384 1 1
"1385" 1385 1 1
"1386" 1386 1 1
"1387" 1387 1 1
"1388" 1388 1 1
"1389" 1389 2 2
"1390" 1390 1 1
"1391" 1391 1 1
"1392" 1392 2 2
"1393" 1393 1 1
"1394" 1394 1 1
"1395" 1395 1 1
"1396" 1396 7 7
"1397" 1397 5 5
"1398" 1398 1 1
"1399" 1399 1 1
"1400" 1400 7 7
"1401" 1401 3 3
"1402" 1402 6 6
"1403" 1403 5 5
"1404" 1404 1 1
"1405" 1405 6 6
"1406" 1406 1 1
"1407" 1407 1 1
"1408" 1408 1 1
"1409" 1409 1 1
"1410" 1410 1 1
"1411" 1411 7 7
"1412" 1412 6 6
"1413" 1413 1 1
"1414" 1414 1 1
"1415" 1415 7 7
"1416" 1416 1 1
"1417" 1417 1 1
"1418" 1418 1 1
"1419" 1419 5 5
"1420" 1420 1 1
"1421" 1421 5 5
"1422" 1422 4 4
"1423" 1423 1 1
"1424" 1424 4 4
"1425" 1425 7 7
"1426" 1426 1 1
"1427" 1427 1 1
"1428" 1428 2 2
"1429" 1429 2 2
"1430" 1430 1 1
"1431" 1431 2 2
"1432" 1432 1 1
"1433" 1433 6 6
"1434" 1434 7 7
"1435" 1435 1 1
"1436" 1436 2 2
"1437" 1437 5 5
"1438" 1438 1 1
"1439" 1439 1 1
"1440" 1440 1 1
"1441" 1441 1 1
"1442" 1442 1 1
"1443" 1443 2 2
"1444" 1444 7 7
"1445" 1445 7 7
"1446" 1446 1 1
"1447" 1447 7 7
"1448" 1448 7 7
"1449" 1449 1 1
"1450" 1450 1 1
"1451" 1451 1 1
"1452" 1452 1 1
"1453" 1453 1 1
"1454" 1454 1 1
"1455" 1455 7 7
"1456" 1456 1 1
"1457" 1457 1 1
"1458" 1458 2 2
"1459" 1459 1 1
"1460" 1460 1 1
"1461" 1461 7 7
"1462" 1462 1 1
"1463" 1463 1 1
"1464" 1464 1 1
"1465" 1465 2 2
"1466" 1466 7 7
"1467" 1467 2 2
"1468" 1468 1 1
"1469" 1469 2 2
"1470" 1470 1 1
"1471" 1471 1 1
"1472" 1472 7 7
"1473" 1473 1 1
"1474" 1474 1 1
"1475" 1475 1 1
"1476" 1476 7 7
"1477" 1477 1 1
"1478" 1478 7 7
"1479" 1479 1 1
"1480" 1480 6 6
"1481" 1481 2 2
"1482" 1482 1 1
"1483" 1483 1 1
"1484" 1484 1 1
"1485" 1485 2 2
"1486" 1486 1 1
"1487" 1487 2 2
"1488" 1488 1 1
"1489" 1489 7 7
"1490" 1490 1 1
"1491" 1491 7 7
"1492" 1492 7 7
"1493" 1493 1 1
"1494" 1494 1 1
"1495" 1495 1 1
"1496" 1496 6 6
"1497" 1497 1 1
"1498" 1498 1 1
"1499" 1499 1 1
"1500" 1500 2 2
"1501" 1501 2 2
"1502" 1502 2 2
"1503" 1503 1 1
"1504" 1504 1 1
"1505" 1505 1 1
"1506" 1506 1 1
"1507" 1507 7 7
"1508" 1508 2 2
"1509" 1509 7 7
"1510" 1510 1 1
"1511" 1511 1 1
"1512" 1512 7 7
"1513" 1513 7 7
"1514" 1514 7 7
"1515" 1515 7 7
"1516" 1516 1 1
"1517" 1517 1 1
"1518" 1518 7 7
"1519" 1519 7 7
"1520" 1520 5 5
"1521" 1521 1 1
"1522" 1522 1 1
"1523" 1523 1 1
"1524" 1524 1 1
"1525" 1525 2 2
"1526" 1526 6 6
"1527" 1527 7 7
"1528" 1528 2 2
"1529" 1529 1 1
"1530" 1530 1 1
"1531" 1531 1 1
"1532" 1532 7 7
"1533" 1533 5 5
"1534" 1534 5 5
"1535" 1535 1 1
"1536" 1536 1 1
"1537" 1537 1 1
"1538" 1538 7 7
"1539" 1539 6 6
"1540" 1540 1 1
"1541" 1541 6 6
"1542" 1542 1 1
"1543" 1543 1 1
"1544" 1544 1 1
"1545" 1545 1 1
"1546" 1546 5 5
"1547" 1547 1 1
"1548" 1548 1 1
"1549" 1549 1 1
"1550" 1550 1 1
"1551" 1551 5 5
"1552" 1552 1 1
"1553" 1553 1 1
"1554" 1554 1 1
"1555" 1555 1 1
"1556" 1556 7 7
"1557" 1557 5 5
"1558" 1558 1 1
"1559" 1559 1 1
"1560" 1560 6 6
"1561" 1561 7 7
"1562" 1562 1 1
"1563" 1563 7 7
"1564" 1564 1 1
"1565" 1565 1 1
"1566" 1566 1 1
"1567" 1567 7 7
"1568" 1568 1 1
"1569" 1569 7 7
"1570" 1570 1 1
"1571" 1571 1 1
"1572" 1572 7 7
"1573" 1573 1 1
"1574" 1574 1 1
"1575" 1575 1 1
"1576" 1576 2 2
"1577" 1577 1 1
"1578" 1578 1 1
"1579" 1579 1 1
"1580" 1580 1 1
"1581" 1581 1 1
"1582" 1582 7 7
"1583" 1583 7 7
"1584" 1584 1 1
"1585" 1585 1 1
"1586" 1586 7 7
"1587" 1587 1 1
"1588" 1588 1 1
"1589" 1589 1 1
"1590" 1590 1 1
"1591" 1591 2 2
"1592" 1592 1 1
"1593" 1593 7 7
"1594" 1594 7 7
"1595" 1595 1 1
"1596" 1596 1 1
"1597" 1597 1 1
"1598" 1598 1 1
"1599" 1599 1 1
"1600" 1600 6 6
"1601" 1601 1 1
"1602" 1602 1 1
"1603" 1603 2 2
"1604" 1604 7 7
"1605" 1605 1 1
"1606" 1606 1 1
"1607" 1607 7 7
"1608" 1608 1 1
"1609" 1609 1 1
"1610" 1610 1 1
"1611" 1611 1 1
"1612" 1612 1 1
"1613" 1613 5 5
"1614" 1614 1 1
"1615" 1615 1 1
"1616" 1616 7 7
"1617" 1617 1 1
"1618" 1618 1 1
"1619" 1619 1 1
"1620" 1620 1 1
"1621" 1621 7 7
"1622" 1622 1 1
"1623" 1623 1 1
"1624" 1624 1 1
"1625" 1625 1 1
"1626" 1626 2 2
"1627" 1627 1 1
"1628" 1628 1 1
"1629" 1629 1 1
"1630" 1630 1 1
"1631" 1631 5 5
"1632" 1632 1 1
"1633" 1633 5 5
"1634" 1634 2 2
"1635" 1635 1 1
"1636" 1636 1 1
"1637" 1637 2 2
"1638" 1638 5 5
"1639" 1639 1 1
"1640" 1640 1 1
"1641" 1641 1 1
"1642" 1642 3 3
"1643" 1643 2 2
"1644" 1644 1 1
"1645" 1645 3 3
"1646" 1646 1 1
"1647" 1647 1 1
"1648" 1648 7 7
"1649" 1649 7 7
"1650" 1650 1 1
"1651" 1651 1 1
"1652" 1652 1 1
"1653" 1653 1 1
"1654" 1654 7 7
"1655" 1655 1 1
"1656" 1656 5 5
"1657" 1657 5 5
"1658" 1658 2 2
"1659" 1659 2 2
"1660" 1660 1 1
"1661" 1661 1 1
"1662" 1662 1 1
"1663" 1663 2 2
"1664" 1664 7 7
"1665" 1665 7 7
"1666" 1666 2 2
"1667" 1667 1 1
"1668" 1668 1 1
"1669" 1669 2 2
"1670" 1670 1 1
"1671" 1671 1 1
"1672" 1672 3 3
"1673" 1673 1 1
"1674" 1674 7 7
"1675" 1675 2 2
"1676" 1676 1 1
"1677" 1677 1 1
"1678" 1678 7 7
"1679" 1679 1 1
"1680" 1680 2 2
"1681" 1681 1 1
"1682" 1682 1 1
"1683" 1683 1 1
"1684" 1684 1 1
"1685" 1685 2 2
"1686" 1686 7 7
"1687" 1687 2 2
"1688" 1688 1 1
"1689" 1689 7 7
"1690" 1690 1 1
"1691" 1691 2 2
"1692" 1692 2 2
"1693" 1693 1 1
"1694" 1694 1 1
"1695" 1695 1 1
"1696" 1696 7 7
"1697" 1697 7 7
"1698" 1698 1 1
"1699" 1699 1 1
"1700" 1700 7 7
"1701" 1701 1 1
"1702" 1702 1 1
"1703" 1703 2 2
"1704" 1704 2 2
"1705" 1705 1 1
"1706" 1706 2 2
"1707" 1707 1 1
"1708" 1708 2 2
"1709" 1709 7 7
"1710" 1710 1 1
"1711" 1711 7 7
"1712" 1712 7 7
"1713" 1713 1 1
"1714" 1714 1 1
"1715" 1715 7 7
"1716" 1716 3 3
"1717" 1717 1 1
"1718" 1718 2 2
"1719" 1719 7 7
"1720" 1720 1 1
"1721" 1721 1 1
"1722" 1722 5 5
"1723" 1723 5 5
"1724" 1724 2 2
"1725" 1725 2 2
"1726" 1726 3 3
"1727" 1727 1 1
"1728" 1728 1 1
"1729" 1729 2 2
"1730" 1730 6 6
"1731" 1731 1 1
"1732" 1732 7 7
"1733" 1733 1 1
"1734" 1734 1 1
"1735" 1735 7 7
"1736" 1736 1 1
"1737" 1737 1 1
"1738" 1738 7 7
"1739" 1739 2 2
"1740" 1740 1 1
"1741" 1741 1 1
"1742" 1742 1 1
"1743" 1743 1 1
"1744" 1744 1 1
"1745" 1745 1 1
"1746" 1746 7 7
"1747" 1747 5 5
"1748" 1748 1 1
"1749" 1749 7 7
"1750" 1750 1 1
"1751" 1751 1 1
"1752" 1752 6 6
"1753" 1753 1 1
"1754" 1754 1 1
"1755" 1755 7 7
"1756" 1756 7 7
"1757" 1757 1 1
"1758" 1758 1 1
"1759" 1759 7 7
"1760" 1760 2 2
"1761" 1761 7 7
"1762" 1762 6 6
"1763" 1763 1 1
"1764" 1764 1 1
"1765" 1765 1 1
"1766" 1766 7 7
"1767" 1767 7 7
"1768" 1768 7 7
"1769" 1769 1 1
"1770" 1770 7 7
"1771" 1771 2 2
"1772" 1772 2 2
"1773" 1773 1 1
"1774" 1774 1 1
"1775" 1775 2 2
"1776" 1776 1 1
"1777" 1777 7 7
"1778" 1778 1 1
"1779" 1779 2 2
"1780" 1780 1 1
"1781" 1781 2 2
"1782" 1782 7 7
"1783" 1783 2 2
"1784" 1784 6 6
"1785" 1785 1 1
"1786" 1786 1 1
"1787" 1787 7 7
"1788" 1788 1 1
"1789" 1789 1 1
"1790" 1790 1 1
"1791" 1791 5 5
"1792" 1792 1 1
"1793" 1793 1 1
"1794" 1794 1 1
"1795" 1795 7 7
"1796" 1796 2 2
"1797" 1797 1 1
"1798" 1798 7 7
"1799" 1799 1 1
"1800" 1800 7 7
"1801" 1801 1 1
"1802" 1802 1 1
"1803" 1803 7 7
"1804" 1804 7 7
"1805" 1805 1 1
"1806" 1806 1 1
"1807" 1807 1 1
"1808" 1808 1 1
"1809" 1809 5 5
"1810" 1810 7 7
"1811" 1811 1 1
"1812" 1812 5 5
"1813" 1813 1 1
"1814" 1814 7 7
"1815" 1815 1 1
"1816" 1816 1 1
"1817" 1817 1 1
"1818" 1818 2 2
"1819" 1819 1 1
"1820" 1820 2 2
"1821" 1821 1 1
"1822" 1822 1 1
"1823" 1823 1 1
"1824" 1824 7 7
"1825" 1825 7 7
"1826" 1826 1 1
"1827" 1827 1 1
"1828" 1828 5 5
"1829" 1829 7 7
"1830" 1830 5 5
"1831" 1831 1 1
"1832" 1832 1 1
"1833" 1833 1 1
"1834" 1834 7 7
"1835" 1835 1 1
"1836" 1836 7 7
"1837" 1837 1 1
"1838" 1838 1 1
"1839" 1839 1 1
"1840" 1840 1 1
"1841" 1841 6 6
"1842" 1842 1 1
"1843" 1843 1 1
"1844" 1844 1 1
"1845" 1845 1 1
"1846" 1846 1 1
"1847" 1847 1 1
"1848" 1848 5 5
"1849" 1849 1 1
"1850" 1850 7 7
"1851" 1851 1 1
"1852" 1852 1 1
"1853" 1853 6 6
"1854" 1854 7 7
"1855" 1855 1 1
"1856" 1856 1 1
"1857" 1857 1 1
"1858" 1858 1 1
"1859" 1859 1 1
"1860" 1860 2 2
"1861" 1861 1 1
"1862" 1862 7 7
"1863" 1863 7 7
"1864" 1864 5 5
"1865" 1865 1 1
"1866" 1866 2 2
"1867" 1867 1 1
"1868" 1868 7 7
"1869" 1869 1 1
"1870" 1870 1 1
"1871" 1871 2 2
"1872" 1872 2 2
"1873" 1873 2 2
"1874" 1874 1 1
"1875" 1875 1 1
"1876" 1876 1 1
"1877" 1877 7 7
"1878" 1878 7 7
"1879" 1879 7 7
"1880" 1880 7 7
"1881" 1881 7 7
"1882" 1882 7 7
"1883" 1883 1 1
"1884" 1884 7 7
"1885" 1885 2 2
"1886" 1886 1 1
"1887" 1887 2 2
"1888" 1888 5 5
"1889" 1889 7 7
"1890" 1890 1 1
"1891" 1891 5 5
"1892" 1892 7 7
"1893" 1893 7 7
"1894" 1894 2 2
"1895" 1895 1 1
"1896" 1896 2 2
"1897" 1897 1 1
"1898" 1898 1 1
"1899" 1899 1 1
"1900" 1900 1 1
"1901" 1901 5 5
"1902" 1902 1 1
"1903" 1903 2 2
"1904" 1904 1 1
"1905" 1905 1 1
"1906" 1906 1 1
"1907" 1907 1 1
"1908" 1908 6 6
"1909" 1909 1 1
"1910" 1910 1 1
"1911" 1911 1 1
"1912" 1912 4 4
"1913" 1913 1 1
"1914" 1914 2 2
"1915" 1915 1 1
"1916" 1916 1 1
"1917" 1917 1 1
"1918" 1918 1 1
"1919" 1919 7 7
"1920" 1920 2 2
"1921" 1921 7 7
"1922" 1922 2 2
"1923" 1923 1 1
"1924" 1924 1 1
"1925" 1925 1 1
"1926" 1926 7 7
"1927" 1927 2 2
"1928" 1928 1 1
"1929" 1929 6 6
"1930" 1930 1 1
"1931" 1931 4 4
"1932" 1932 2 2
"1933" 1933 1 1
"1934" 1934 2 2
"1935" 1935 1 1
"1936" 1936 7 7
"1937" 1937 1 1
"1938" 1938 1 1
"1939" 1939 7 7
"1940" 1940 2 2
"1941" 1941 1 1
"1942" 1942 7 7
"1943" 1943 7 7
"1944" 1944 1 1
"1945" 1945 1 1
"1946" 1946 6 6
"1947" 1947 2 2
"1948" 1948 1 1
"1949" 1949 2 2
"1950" 1950 1 1
"1951" 1951 1 1
"1952" 1952 2 2
"1953" 1953 1 1
"1954" 1954 7 7
"1955" 1955 2 2
"1956" 1956 7 7
"1957" 1957 7 7
"1958" 1958 1 1
"1959" 1959 1 1
"1960" 1960 2 2
"1961" 1961 1 1
"1962" 1962 1 1
"1963" 1963 1 1
"1964" 1964 7 7
"1965" 1965 2 2
"1966" 1966 6 6
"1967" 1967 1 1
"1968" 1968 1 1
"1969" 1969 1 1
"1970" 1970 7 7
"1971" 1971 5 5
"1972" 1972 1 1
"1973" 1973 1 1
"1974" 1974 1 1
"1975" 1975 5 5
"1976" 1976 7 7
"1977" 1977 2 2
"1978" 1978 7 7
"1979" 1979 1 1
"1980" 1980 5 5
"1981" 1981 5 5
"1982" 1982 1 1
"1983" 1983 1 1
"1984" 1984 7 7
"1985" 1985 1 1
"1986" 1986 1 1
"1987" 1987 1 1
"1988" 1988 7 7
"1989" 1989 1 1
"1990" 1990 1 1
"1991" 1991 1 1
"1992" 1992 1 1
"1993" 1993 1 1
"1994" 1994 5 5
"1995" 1995 1 1
"1996" 1996 7 7
"1997" 1997 1 1
"1998" 1998 1 1
"1999" 1999 1 1
"2000" 2000 1 1
"2001" 2001 7 7
"2002" 2002 1 1
"2003" 2003 1 1
"2004" 2004 1 1
"2005" 2005 7 7
"2006" 2006 1 1
"2007" 2007 7 7
"2008" 2008 1 1
"2009" 2009 7 7
"2010" 2010 7 7
"2011" 2011 1 1
"2012" 2012 1 1
"2013" 2013 1 1
"2014" 2014 5 5
"2015" 2015 1 1
"2016" 2016 7 7
"2017" 2017 2 2
"2018" 2018 1 1
"2019" 2019 1 1
"2020" 2020 2 2
"2021" 2021 1 1
"2022" 2022 5 5
"2023" 2023 1 1
"2024" 2024 2 2
"2025" 2025 1 1
"2026" 2026 2 2
"2027" 2027 1 1
"2028" 2028 1 1
"2029" 2029 7 7
"2030" 2030 1 1
"2031" 2031 1 1
"2032" 2032 1 1
"2033" 2033 7 7
"2034" 2034 3 3
"2035" 2035 1 1
"2036" 2036 5 5
"2037" 2037 1 1
"2038" 2038 1 1
"2039" 2039 6 6
"2040" 2040 7 7
"2041" 2041 1 1
"2042" 2042 1 1
"2043" 2043 7 7
"2044" 2044 1 1
"2045" 2045 7 7
"2046" 2046 1 1
"2047" 2047 1 1
"2048" 2048 1 1
"2049" 2049 1 1
"2050" 2050 1 1
"2051" 2051 1 1
"2052" 2052 1 1
"2053" 2053 1 1
"2054" 2054 1 1
"2055" 2055 1 1
"2056" 2056 7 7
"2057" 2057 2 2
"2058" 2058 7 7
"2059" 2059 7 7
"2060" 2060 1 1
"2061" 2061 1 1
"2062" 2062 7 7
"2063" 2063 1 1
"2064" 2064 1 1
"2065" 2065 7 7
"2066" 2066 1 1
"2067" 2067 1 1
"2068" 2068 1 1
"2069" 2069 1 1
"2070" 2070 1 1
"2071" 2071 1 1
"2072" 2072 1 1
"2073" 2073 2 2
"2074" 2074 7 7
"2075" 2075 1 1
"2076" 2076 1 1
"2077" 2077 7 7
"2078" 2078 1 1
"2079" 2079 5 5
"2080" 2080 2 2
"2081" 2081 2 2
"2082" 2082 1 1
"2083" 2083 1 1
"2084" 2084 1 1
"2085" 2085 1 1
"2086" 2086 7 7
"2087" 2087 1 1
"2088" 2088 1 1
"2089" 2089 1 1
"2090" 2090 1 1
"2091" 2091 1 1
"2092" 2092 7 7
"2093" 2093 2 2
"2094" 2094 7 7
"2095" 2095 2 2
"2096" 2096 1 1
"2097" 2097 2 2
"2098" 2098 1 1
"2099" 2099 2 2
"2100" 2100 1 1
"2101" 2101 1 1
"2102" 2102 2 2
"2103" 2103 2 2
"2104" 2104 1 1
"2105" 2105 1 1
"2106" 2106 1 1
"2107" 2107 2 2
"2108" 2108 5 5
"2109" 2109 5 5
"2110" 2110 2 2
"2111" 2111 7 7
"2112" 2112 7 7
"2113" 2113 1 1
"2114" 2114 1 1
"2115" 2115 1 1
"2116" 2116 2 2
"2117" 2117 7 7
"2118" 2118 2 2
"2119" 2119 7 7
"2120" 2120 2 2
"2121" 2121 2 2
"2122" 2122 1 1
"2123" 2123 1 1
"2124" 2124 1 1
"2125" 2125 7 7
"2126" 2126 1 1
"2127" 2127 1 1
"2128" 2128 7 7
"2129" 2129 6 6
"2130" 2130 7 7
"2131" 2131 1 1
"2132" 2132 1 1
"2133" 2133 1 1
"2134" 2134 4 4
"2135" 2135 6 6
"2136" 2136 1 1
"2137" 2137 1 1
"2138" 2138 7 7
"2139" 2139 7 7
"2140" 2140 7 7
"2141" 2141 7 7
"2142" 2142 1 1
"2143" 2143 1 1
"2144" 2144 5 5
"2145" 2145 1 1
"2146" 2146 1 1
"2147" 2147 1 1
"2148" 2148 2 2
"2149" 2149 2 2
"2150" 2150 7 7
"2151" 2151 1 1
"2152" 2152 7 7
"2153" 2153 1 1
"2154" 2154 1 1
"2155" 2155 1 1
"2156" 2156 1 1
"2157" 2157 1 1
"2158" 2158 1 1
"2159" 2159 1 1
"2160" 2160 6 6
"2161" 2161 1 1
"2162" 2162 1 1
"2163" 2163 7 7
"2164" 2164 1 1
"2165" 2165 1 1
"2166" 2166 7 7
"2167" 2167 1 1
"2168" 2168 6 6
"2169" 2169 2 2
"2170" 2170 1 1
"2171" 2171 1 1
"2172" 2172 1 1
"2173" 2173 1 1
"2174" 2174 1 1
"2175" 2175 1 1
"2176" 2176 5 5
"2177" 2177 1 1
"2178" 2178 7 7
"2179" 2179 1 1
"2180" 2180 1 1
"2181" 2181 1 1
"2182" 2182 7 7
"2183" 2183 1 1
"2184" 2184 2 2
"2185" 2185 1 1
"2186" 2186 1 1
"2187" 2187 1 1
"2188" 2188 1 1
"2189" 2189 2 2
"2190" 2190 2 2
"2191" 2191 1 1
"2192" 2192 7 7
"2193" 2193 6 6
"2194" 2194 1 1
"2195" 2195 1 1
"2196" 2196 1 1
"2197" 2197 1 1
"2198" 2198 1 1
"2199" 2199 1 1
"2200" 2200 2 2
"2201" 2201 1 1
"2202" 2202 5 5
"2203" 2203 1 1
"2204" 2204 1 1
"2205" 2205 1 1
"2206" 2206 1 1
"2207" 2207 1 1
"2208" 2208 1 1
"2209" 2209 7 7
"2210" 2210 1 1
"2211" 2211 1 1
"2212" 2212 7 7
"2213" 2213 1 1
"2214" 2214 5 5
"2215" 2215 1 1
"2216" 2216 1 1
"2217" 2217 1 1
"2218" 2218 1 1
"2219" 2219 2 2
"2220" 2220 5 5
"2221" 2221 7 7
"2222" 2222 1 1
"2223" 2223 1 1
"2224" 2224 1 1
"2225" 2225 1 1
"2226" 2226 1 1
"2227" 2227 6 6
"2228" 2228 1 1
"2229" 2229 7 7
"2230" 2230 1 1
"2231" 2231 1 1
"2232" 2232 1 1
"2233" 2233 7 7
"2234" 2234 6 6
"2235" 2235 1 1
"2236" 2236 1 1
"2237" 2237 3 3
"2238" 2238 1 1
"2239" 2239 1 1
"2240" 2240 1 1
"2241" 2241 2 2
"2242" 2242 1 1
"2243" 2243 1 1
"2244" 2244 5 5
"2245" 2245 7 7
"2246" 2246 1 1
"2247" 2247 1 1
"2248" 2248 1 1
"2249" 2249 2 2
"2250" 2250 5 5
"2251" 2251 1 1
"2252" 2252 2 2
"2253" 2253 1 1
"2254" 2254 1 1
"2255" 2255 7 7
"2256" 2256 5 5
"2257" 2257 2 2
"2258" 2258 7 7
"2259" 2259 1 1
"2260" 2260 1 1
"2261" 2261 1 1
"2262" 2262 1 1
"2263" 2263 1 1
"2264" 2264 1 1
"2265" 2265 1 1
"2266" 2266 1 1
"2267" 2267 1 1
"2268" 2268 7 7
"2269" 2269 1 1
"2270" 2270 7 7
"2271" 2271 2 2
"2272" 2272 1 1
"2273" 2273 1 1
"2274" 2274 2 2
"2275" 2275 7 7
"2276" 2276 7 7
"2277" 2277 2 2
"2278" 2278 1 1
"2279" 2279 1 1
"2280" 2280 2 2
"2281" 2281 2 2
"2282" 2282 1 1
"2283" 2283 5 5
"2284" 2284 1 1
"2285" 2285 2 2
"2286" 2286 2 2
"2287" 2287 1 1
"2288" 2288 1 1
"2289" 2289 7 7
"2290" 2290 7 7
"2291" 2291 1 1
"2292" 2292 1 1
"2293" 2293 2 2
"2294" 2294 1 1
"2295" 2295 7 7
"2296" 2296 1 1
"2297" 2297 1 1
"2298" 2298 1 1
"2299" 2299 1 1
"2300" 2300 1 1
"2301" 2301 1 1
"2302" 2302 1 1
"2303" 2303 1 1
"2304" 2304 1 1
"2305" 2305 1 1
"2306" 2306 1 1
"2307" 2307 6 6
"2308" 2308 1 1
"2309" 2309 1 1
"2310" 2310 2 2
"2311" 2311 1 1
"2312" 2312 1 1
"2313" 2313 1 1
"2314" 2314 5 5
"2315" 2315 2 2
"2316" 2316 1 1
"2317" 2317 1 1
"2318" 2318 2 2
"2319" 2319 5 5
"2320" 2320 1 1
"2321" 2321 1 1
"2322" 2322 1 1
"2323" 2323 1 1
"2324" 2324 1 1
"2325" 2325 1 1
"2326" 2326 1 1
"2327" 2327 7 7
"2328" 2328 1 1
"2329" 2329 2 2
"2330" 2330 1 1
"2331" 2331 1 1
"2332" 2332 1 1
"2333" 2333 1 1
"2334" 2334 3 3
"2335" 2335 1 1
"2336" 2336 2 2
"2337" 2337 7 7
"2338" 2338 7 7
"2339" 2339 1 1
"2340" 2340 7 7
"2341" 2341 7 7
"2342" 2342 1 1
"2343" 2343 1 1
"2344" 2344 1 1
"2345" 2345 1 1
"2346" 2346 1 1
"2347" 2347 1 1
"2348" 2348 1 1
"2349" 2349 1 1
"2350" 2350 1 1
"2351" 2351 1 1
"2352" 2352 1 1
"2353" 2353 7 7
"2354" 2354 7 7
"2355" 2355 1 1
"2356" 2356 1 1
"2357" 2357 1 1
"2358" 2358 1 1
"2359" 2359 1 1
"2360" 2360 6 6
"2361" 2361 2 2
"2362" 2362 5 5
"2363" 2363 1 1
"2364" 2364 6 6
"2365" 2365 2 2
"2366" 2366 1 1
"2367" 2367 3 3
"2368" 2368 1 1
"2369" 2369 7 7
"2370" 2370 5 5
"2371" 2371 1 1
"2372" 2372 7 7
"2373" 2373 1 1
"2374" 2374 2 2
"2375" 2375 2 2
"2376" 2376 1 1
"2377" 2377 7 7
"2378" 2378 7 7
"2379" 2379 1 1
"2380" 2380 1 1
"2381" 2381 7 7
"2382" 2382 1 1
"2383" 2383 1 1
"2384" 2384 1 1
"2385" 2385 2 2
"2386" 2386 7 7
"2387" 2387 2 2
"2388" 2388 1 1
"2389" 2389 1 1
"2390" 2390 1 1
"2391" 2391 1 1
"2392" 2392 2 2
"2393" 2393 7 7
"2394" 2394 1 1
"2395" 2395 1 1
"2396" 2396 2 2
"2397" 2397 1 1
"2398" 2398 2 2
"2399" 2399 1 1
"2400" 2400 1 1
"2401" 2401 5 5
"2402" 2402 1 1
"2403" 2403 1 1
"2404" 2404 5 5
"2405" 2405 2 2
"2406" 2406 7 7
"2407" 2407 3 3
"2408" 2408 7 7
"2409" 2409 1 1
"2410" 2410 1 1
"2411" 2411 1 1
"2412" 2412 1 1
"2413" 2413 1 1
"2414" 2414 1 1
"2415" 2415 7 7
"2416" 2416 7 7
"2417" 2417 7 7
"2418" 2418 2 2
"2419" 2419 1 1
"2420" 2420 1 1
"2421" 2421 7 7
"2422" 2422 2 2
"2423" 2423 7 7
"2424" 2424 7 7
"2425" 2425 1 1
"2426" 2426 1 1
"2427" 2427 7 7
"2428" 2428 1 1
"2429" 2429 1 1
"2430" 2430 1 1
"2431" 2431 5 5
"2432" 2432 7 7
"2433" 2433 7 7
"2434" 2434 1 1
"2435" 2435 1 1
"2436" 2436 1 1
"2437" 2437 7 7
"2438" 2438 2 2
"2439" 2439 1 1
"2440" 2440 1 1
"2441" 2441 2 2
"2442" 2442 5 5
"2443" 2443 7 7
"2444" 2444 1 1
"2445" 2445 2 2
"2446" 2446 1 1
"2447" 2447 7 7
"2448" 2448 7 7
"2449" 2449 1 1
"2450" 2450 7 7
"2451" 2451 1 1
"2452" 2452 1 1
"2453" 2453 1 1
"2454" 2454 2 2
"2455" 2455 1 1
"2456" 2456 1 1
"2457" 2457 7 7
"2458" 2458 2 2
"2459" 2459 1 1
"2460" 2460 1 1
"2461" 2461 1 1
"2462" 2462 7 7
"2463" 2463 1 1
"2464" 2464 1 1
"2465" 2465 1 1
"2466" 2466 1 1
"2467" 2467 1 1
"2468" 2468 1 1
"2469" 2469 2 2
"2470" 2470 2 2
"2471" 2471 7 7
"2472" 2472 1 1
"2473" 2473 1 1
"2474" 2474 1 1
"2475" 2475 5 5
